OceanBasinQ,StudyID,YearSample,YearEnd, LocatLatitude,LocatLongitude,PreyClass,PreyOrder,PreyFamily,PreySP,vert_habitat,horz_habitat,diel_migrant,refuge,phys_defense,body_shape,MAX of pFOuse
NE Pacific,Madigan2015,2008–10,2010,34.633208,-124.292542,Cephalopoda,Oegopsida,Ocythoidae,Ocythoe tuberculata,epipelagic,oceanic,1,0,0,globiform,1.16
NE Pacific,Madigan2015,2008–10,2010,34.633208,-124.292542,Cephalopoda,Oegopsida,Ommastrephidae,Dosidicus gigas,mesopelagic,continental shelf,1,0,0,fusiform ,1.16
NE Pacific,Madigan2015,2008–10,2010,34.633208,-124.292542,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis borealijaponica,epipelagic,oceanic,1,1,0,fusiform ,4.65
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Beloniformes,Belonidae,Strongylura exilis,epipelagic,coastal,UN,0,0,elongated,1.00
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Beloniformes,Scomberesocidae,Cololabis saira,epipelagic,oceanic,0,0,0,elongated,54.35
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Clupeiformes,Clupeidae,Sardinops sagax,epipelagic,coastal,1,0,0,fusiform ,1.00
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Clupeiformes,Engraulidae,Engraulis mordax,epipelagic,coastal,1,0,0,elongated,12.75
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Gadiformes,Merlucciidae,Merluccius productus,benthopelagic,continental shelf,1,0,1,elongated,15.15
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Myctophiformes,Myctophidae,Ceratoscopelus townsendi,mesopelagic,oceanic,1,0,0,elongated,1.00
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Myctophiformes,Myctophidae,Lampanyctus mexicanus,mesopelagic,oceanic,1,0,0,elongated,1.00
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Myctophiformes,Myctophidae,Nannobrachium regale,mesopelagic,oceanic,0,0,0,elongated,1.00
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Myctophiformes,Myctophidae,Nannobrachium ritteri,mesopelagic,oceanic,1,0,0,elongated,1.00
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania crenularis,mesopelagic,oceanic,1,0,0,fusiform ,1.00
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Perciformes,Carangidae,Trachurus symmetricus,epipelagic,oceanic,1,0,1,fusiform ,5.35
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Perciformes,Scombridae,Scomber japonicus,epipelagic,coastal,1,0,1,fusiform ,1.00
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Stomiiformes,Phosichthyidae,Vinciguerria lucetia,mesopelagic,oceanic,1,0,0,elongated,20.10
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Actinopterygii,Stomiiformes,Sternoptychidae,Sternoptyx obscura,mesopelagic,oceanic,1,0,0,compressiform,1.00
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Cephalopoda,Oegopsida,Octopoteuthidae,Octopoteuthis nielseni,mesopelagic,oceanic,1,1,0,fusiform ,0.33
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis banksii,epipelagic,oceanic,1,0,0,fusiform ,0.33
NE Pacific,McHugh1952,1949,1949,39.853423,-125.202024,Cephalopoda,Oegopsida,Pyroteuthidae,Pterygioteuthis microlampas,mesopelagic,oceanic,1,1,0,fusiform ,0.33
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Actinopterygii,Beloniformes,Scomberesocidae,Cololabis saira,epipelagic,oceanic,0,0,0,elongated,42.80
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Actinopterygii,Gadiformes,Gadidae,Microgadus proximus,demersal,continental shelf,UN,1,0,fusiform ,1.50
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Actinopterygii,Perciformes,Carangidae,Trachurus symmetricus,epipelagic,oceanic,1,0,1,fusiform ,0.50
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Actinopterygii,Perciformes,Scombridae,Scomber japonicus,epipelagic,coastal,1,0,1,fusiform ,3.00
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Actinopterygii,Perciformes,Stomateidae,Peprilus simillimus,benthopelagic,coastal,UN,1,1,compressiform,0.50
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Cephalopoda,Myopsida,Loliginidae,Doryteuthis opalescens,epipelagic,continental shelf,1,0,0,fusiform ,13.40
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Cephalopoda,Octopoda,Octopodidae,Octopus bimaculatus,benthic,reef-associated,0,1,0,globiform,15.90
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis felis,epipelagic,oceanic,1,0,0,fusiform ,13.90
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Cephalopoda,Oegopsida,Gonatidae,Gonatus steenstrupi,mesopelagic,oceanic,1,0,0,fusiform ,1.50
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Cephalopoda,Oegopsida,Histioteuthidae,Histioteuthis heteropsis,mesopelagic,oceanic,1,1,0,fusiform ,1.50
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Cephalopoda,Oegopsida,Octopoteuthidae,Octopoteuthis sicula,mesopelagic,oceanic,1,0,0,fusiform ,12.40
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Cephalopoda,Oegopsida,Ocythoidae,Ocythoe tuberculata,epipelagic,oceanic,1,0,0,globiform,1.50
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis borealijaponica,epipelagic,oceanic,1,1,0,fusiform ,27.40
NE Pacific,Pinkas1971,1968,1968,33.088521,-121.805378,Cephalopoda,Oegopsida,Onychoteuthidae,Onykia robusta,benthopelagic,continental shelf,1,0,0,fusiform ,6.00
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Argentiniformes,Bathylagidae,Leuroglossus stilbius,mesopelagic,oceanic,1,0,0,fusiform ,0.40
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Aulopiformes,Paralepididae,Magnisudis atlantica,mesopelagic,oceanic,0,0,0,elongated,6.50
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Beloniformes,Scomberesocidae,Cololabis saira,epipelagic,oceanic,0,0,0,elongated,16.40
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Clupeiformes,Engraulidae,Engraulis mordax,epipelagic,coastal,1,0,0,elongated,8.40
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Gadiformes,Gadidae,Microgadus proximus,demersal,continental shelf,UN,1,0,fusiform ,9.50
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Gadiformes,Merlucciidae,Merluccius productus,benthopelagic,continental shelf,1,0,1,elongated,0.40
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Myctophiformes,Myctophidae,Diaphus theta,mesopelagic,oceanic,1,0,0,fusiform ,2.90
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Myctophiformes,Myctophidae,Nannobrachium ritteri,mesopelagic,oceanic,1,0,0,elongated,1.80
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Myctophiformes,Myctophidae,Protomyctophum crockeri,mesopelagic,oceanic,0,0,0,fusiform ,0.40
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius leucopsarus,mesopelagic,oceanic,1,0,0,fusiform ,7.60
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania crenularis,mesopelagic,oceanic,1,0,0,fusiform ,16.70
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Stephanoberyciformes,Melamphaidae,Melamphaes lugubris,mesopelagic,oceanic,1,0,1,fusiform ,0.40
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Actinopterygii,Stephanoberyciformes,Melamphaidae,Scopelogadus mizolepis bispinosus,mesopelagic,oceanic,1,0,1,fusiform ,0.70
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Cephalopoda,Oegopsida,Cracnhiidae,Cranchia scarbra,mesopelagic,oceanic,1,0,0,globiform,0.70
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Cephalopoda,Oegopsida,Mastigoteuthidae,Mastigoteuthis dentata,mesopelagic,oceanic,UN,1,0,fusiform ,22.50
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Cephalopoda,Myopsida,Loliginidae,Doryteuthis opalescens,epipelagic,continental shelf,1,0,0,fusiform ,7.60
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Cephalopoda,Octopoda,Argonautidae,Argonauta nouryi,epipelagic,coastal,1,0,1,compressiform,0.40
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Cephalopoda,Octopoda,Octopodidae,Octopus bimaculatus,benthic,reef-associated,0,1,0,globiform,13.10
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis felis,epipelagic,oceanic,1,0,0,fusiform ,18.20
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis anonychus,epipelagic,oceanic,1,1,0,fusiform ,0.70
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Cephalopoda,Oegopsida,Gonatidae,Gonatus steenstrupi,mesopelagic,oceanic,1,0,0,fusiform ,11.60
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Cephalopoda,Oegopsida,Histioteuthidae,Histioteuthis heteropsis,mesopelagic,oceanic,1,1,0,fusiform ,0.70
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Cephalopoda,Oegopsida,Octopoteuthidae,Octopoteuthis sicula,mesopelagic,oceanic,1,0,0,fusiform ,32.70
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Cephalopoda,Oegopsida,Ocythoidae,Ocythoe tuberculata,epipelagic,oceanic,1,0,0,globiform,5.10
NE Pacific,Pinkas1971,1968,1968,36.472236,-122.95087,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis borealijaponica,epipelagic,oceanic,1,1,0,fusiform ,58.50
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Actinopterygii,Aulopiformes,Paralepididae,Magnisudis atlantica,mesopelagic,oceanic,0,0,0,elongated,1.30
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Actinopterygii,Beloniformes,Scomberesocidae,Cololabis saira,epipelagic,oceanic,0,0,0,elongated,12.60
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Actinopterygii,Clupeiformes,Engraulidae,Engraulis mordax,epipelagic,coastal,1,0,0,elongated,26.50
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Actinopterygii,Myctophiformes,Myctophidae,Diaphus theta,mesopelagic,oceanic,1,0,0,fusiform ,0.70
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Actinopterygii,Myctophiformes,Myctophidae,Nannobrachium ritteri,mesopelagic,oceanic,1,0,0,elongated,0.70
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Actinopterygii,Myctophiformes,Myctophidae,Protomyctophum crockeri,mesopelagic,oceanic,0,0,0,fusiform ,2.00
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius leucopsarus,mesopelagic,oceanic,1,0,0,fusiform ,0.70
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania crenularis,mesopelagic,oceanic,1,0,0,fusiform ,15.20
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Actinopterygii,Stephanoberyciformes,Melamphaidae,Melamphaes lugubris,mesopelagic,oceanic,1,0,1,fusiform ,0.70
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Cephalopoda,Myopsida,Loliginidae,Doryteuthis opalescens,epipelagic,continental shelf,1,0,0,fusiform ,7.30
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Cephalopoda,Octopoda,Octopodidae,Octopus bimaculatus,benthic,reef-associated,0,1,0,globiform,0.70
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis felis,epipelagic,oceanic,1,0,0,fusiform ,10.60
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis anonychus,epipelagic,oceanic,1,1,0,fusiform ,8.60
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Cephalopoda,Oegopsida,Gonatidae,Gonatus steenstrupi,mesopelagic,oceanic,1,0,0,fusiform ,15.20
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Cephalopoda,Oegopsida,Mastigoteuthidae,Mastigoteuthis dentata,mesopelagic,oceanic,UN,1,0,fusiform ,2.60
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Cephalopoda,Oegopsida,Octopoteuthidae,Octopoteuthis sicula,mesopelagic,oceanic,1,0,0,fusiform ,6.00
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Cephalopoda,Oegopsida,Ocythoidae,Ocythoe tuberculata,epipelagic,oceanic,1,0,0,globiform,17.20
NE Pacific,Pinkas1971,1968,1968,44.739905,-126.2182,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis borealijaponica,epipelagic,oceanic,1,1,0,fusiform ,15.20
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Aulopiformes,Paralepididae,Magnisudis atlantica,mesopelagic,oceanic,0,0,0,elongated,3.70
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Beloniformes,Scomberesocidae,Cololabis saira,epipelagic,oceanic,0,0,0,elongated,45.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Clupeiformes,Engraulidae,Engraulis mordax,epipelagic,coastal,1,0,0,elongated,23.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Gadiformes,Gadidae,Microgadus proximus,demersal,continental shelf,UN,1,0,fusiform ,3.20
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Myctophiformes,Myctophidae,Diaphus theta,mesopelagic,oceanic,1,0,0,fusiform ,1.10
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Myctophiformes,Myctophidae,Nannobrachium ritteri,mesopelagic,oceanic,1,0,0,elongated,0.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Myctophiformes,Myctophidae,Protomyctophum crockeri,mesopelagic,oceanic,0,0,0,fusiform ,2.70
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius leucopsarus,mesopelagic,oceanic,1,0,0,fusiform ,1.60
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania crenularis,mesopelagic,oceanic,1,0,0,fusiform ,4.30
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Myctophiformes,Myctophidae,Triphoturus mexicanus,mesopelagic,oceanic,1,0,0,elongated,0.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Perciformes,Embiotocidae,Cymatogaster aggregata,demersal,coastal,0,1,1,compressiform,0.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Stephanoberyciformes,Melamphaidae,Melamphaes lugubris,mesopelagic,oceanic,1,0,1,fusiform ,5.90
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Stephanoberyciformes,Melamphaidae,Scopelogadus mizolepis bispinosus,mesopelagic,oceanic,1,0,1,fusiform ,2.70
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Stomiiformes,Phosichthyidae,Vinciguerria lucetia,mesopelagic,oceanic,1,0,0,elongated,0.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Stomiiformes,Sternoptychidae,Sternoptyx diaphana,mesopelagic,oceanic,0,0,0,compressiform,0.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Actinopterygii,Stomiiformes,Stomiidae,Bathophilus flemingi,mesopelagic,oceanic,1,0,0,elongated,0.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Myopsida,Loliginidae,Doryteuthis opalescens,epipelagic,continental shelf,1,0,0,fusiform ,10.20
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Octopoda,Argonautidae,Argonauta nouryi,epipelagic,coastal,1,0,1,compressiform,0.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Octopoda,Octopodidae,Octopus bimaculatus,benthic,reef-associated,0,1,0,globiform,2.80
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Octopoda,Opisthoteuthidae,Opisthoteuthis californiana,benthopelagic,continental slope,1,1,0,globiform,0.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis felis,epipelagic,oceanic,1,0,0,fusiform ,36.40
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Oegopsida,Gonatidae,Gonatus steenstrupi,mesopelagic,oceanic,1,0,0,fusiform ,23.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Oegopsida,Histioteuthidae,Histioteuthis heteropsis,mesopelagic,oceanic,1,1,0,fusiform ,0.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Oegopsida,Mastigoteuthidae,Mastigoteuthis dentata,mesopelagic,oceanic,UN,1,0,fusiform ,4.80
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Oegopsida,Octopoteuthidae,Octopoteuthis sicula,mesopelagic,oceanic,1,0,0,fusiform ,17.60
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Oegopsida,Ocythoidae,Ocythoe tuberculata,epipelagic,oceanic,1,0,0,globiform,8.60
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Oegopsida,Ommastrephidae,Dosidicus gigas,mesopelagic,continental shelf,1,0,0,fusiform ,0.50
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis borealijaponica,epipelagic,oceanic,1,1,0,fusiform ,44.90
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Oegopsida,Onychoteuthidae,Onykia robusta,benthopelagic,continental shelf,1,0,0,fusiform ,5.30
NE Pacific,Pinkas1971,1969,1969,33.088521,-121.805378,Cephalopoda,Vampyromorpha,Vampyroteuthidae,Vampyroteuthis infernalis,mesopelagic,oceanic,1,0,0,globiform,0.50
NE Pacific,Pinkas1971,1969,1969,44.739905,-126.2182,Actinopterygii,Beloniformes,Scomberesocidae,Cololabis saira,epipelagic,oceanic,0,0,0,elongated,15.40
NE Pacific,Pinkas1971,1969,1969,44.739905,-126.2182,Actinopterygii,Clupeiformes,Engraulidae,Engraulis mordax,epipelagic,coastal,1,0,0,elongated,15.40
NE Pacific,Pinkas1971,1969,1969,44.739905,-126.2182,Actinopterygii,Myctophiformes,Myctophidae,Ceratoscopelus townsendi,mesopelagic,oceanic,1,0,0,elongated,7.70
NE Pacific,Pinkas1971,1969,1969,44.739905,-126.2182,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania crenularis,mesopelagic,oceanic,1,0,0,fusiform ,7.70
NE Pacific,Pinkas1971,1969,1969,44.739905,-126.2182,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis anonychus,epipelagic,oceanic,1,1,0,fusiform ,38.50
NE Pacific,Pinkas1971,1969,1969,44.739905,-126.2182,Cephalopoda,Oegopsida,Gonatidae,Gonatus steenstrupi,mesopelagic,oceanic,1,0,0,fusiform ,15.40
NE Pacific,Pinkas1971,1969,1969,44.739905,-126.2182,Cephalopoda,Oegopsida,Ocythoidae,Ocythoe tuberculata,epipelagic,oceanic,1,0,0,globiform,7.70
NE Pacific,Pinkas1971,1969,1969,44.739905,-126.2182,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis borealijaponica,epipelagic,oceanic,1,1,0,fusiform ,7.70
NE Pacific,Watanabe-etal2004,2001,2001,44.45829,-173.695221,Actinopterygii,Clupeiformes,Engraulidae,Engraulis japonicus,epipelagic,coastal,1,0,0,elongated,27.80
NE Pacific,Watanabe-etal2004,2001,2001,44.45829,-173.695221,Actinopterygii,Myctophiformes,Myctophidae,Ceratoscopelus warmingii,mesopelagic,oceanic,1,0,0,elongated,5.60
NE Pacific,Watanabe-etal2004,2001,2001,44.45829,-173.695221,Actinopterygii,Myctophiformes,Myctophidae,Diaphus theta,mesopelagic,oceanic,1,0,0,fusiform ,5.60
NE Pacific,Watanabe-etal2004,2001,2001,44.45829,-173.695221,Actinopterygii,Perciformes,Carangidae,Trachurus japonicus,epipelagic,coastal,1,0,1,fusiform ,5.60
NE Pacific,Watanabe-etal2004,2001,2001,44.45829,-173.695221,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis borealis,mesopelagic,continental shelf,1,1,0,fusiform ,5.60
NE Pacific,Watanabe-etal2004,2001,2001,44.45829,-173.695221,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis borealijaponica,epipelagic,oceanic,1,1,0,fusiform ,11.10
NE Pacific,Watanabe-etal2004,2002,2002,44.45829,-173.695221,Actinopterygii,Clupeiformes,Engraulidae,Engraulis japonicus,epipelagic,coastal,1,0,0,elongated,85.40
NE Pacific,Watanabe-etal2004,2002,2002,44.45829,-173.695221,Actinopterygii,Myctophiformes,Myctophidae,Ceratoscopelus warmingii,mesopelagic,oceanic,1,0,0,elongated,2.10
NE Pacific,Watanabe-etal2004,2002,2002,44.45829,-173.695221,Actinopterygii,Stomiiformes,Sternoptychidae,Maurolicus imperatorius,mesopelagic,oceanic,1,0,0,compressiform,4.20
NE Pacific,Watanabe-etal2004,2002,2002,44.45829,-173.695221,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis felis,epipelagic,oceanic,1,0,0,fusiform ,1.50
NE Pacific,Watanabe-etal2004,2002,2002,44.45829,-173.695221,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis borealis,mesopelagic,continental shelf,1,1,0,fusiform ,28.80
NE Pacific,Watanabe-etal2004,2002,2002,44.45829,-173.695221,Cephalopoda,Oegopsida,Gonatidae,Gonatus berryi,mesopelagic,continental shelf,1,1,0,fusiform ,1.50
NE Pacific,Watanabe-etal2004,2002,2002,44.45829,-173.695221,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes bartramii,epipelagic,oceanic,1,0,0,fusiform ,1.50
NE Pacific,Watanabe-etal2004,2002,2002,44.45829,-173.695221,Cephalopoda,Oegopsida,Ommastrephidae,Sthenoteuthis oualaniensis,mesopelagic,oceanic,1,0,0,fusiform ,4.50
NE Pacific,Watanabe-etal2004,2002,2002,44.45829,-173.695221,Cephalopoda,Oegopsida,Ommastrephidae,Todarodes pacificus,epipelagic,oceanic,1,0,0,fusiform ,1.50
NE Pacific,Watanabe-etal2004,2002,2002,44.45829,-173.695221,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis banksii,epipelagic,oceanic,1,0,0,fusiform ,1.50
NE Pacific,Watanabe-etal2004,2002,2002,44.45829,-173.695221,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis borealijaponica,epipelagic,oceanic,1,1,0,fusiform ,7.60
SW Pacific,Williams2015,2010,2010,-37.132951,173.747085,Cephalopoda,Oegopsida,Ommastrephidae,Sthenoteuthis oualaniensis,mesopelagic,oceanic,1,0,0,fusiform ,9.1
SW Pacific,Williams2015,2010,2010,-21.097984,-175.093115,Actinopterygii,Aulopiformes,Omusdidae,Omosudis lowii,mesopelagic,oceanic,1,0,0,elongated,2.6
SW Pacific,Williams2015,2010,2010,-21.097984,-175.093115,Actinopterygii,Perciformes,Bramidae,Pterycombus petersii,epipelagic,oceanic,UN,0,0,compressiform,4.7
SW Pacific,Williams2015,2010,2010,-21.097984,-175.093115,Cephalopoda,Octopoda,Amphitretidae,Japetella heathi,mesopelagic,oceanic,1,1,0,globiform,1.8
SW Pacific,Williams2015,2010,2010,-21.097984,-175.093115,Cephalopoda,Oegopsida,Ommastrephidae,Hyaloteuthis pelagica,mesopelagic,oceanic,1,0,0,fusiform ,2.9
SW Pacific,Williams2015,2010,2010,-21.097984,-175.093115,Cephalopoda,Oegopsida,Ommastrephidae,Ornithoteuthis volatilis,mesopelagic,continental slope,1,1,0,fusiform ,3.8
SW Pacific,Williams2015,2010,2010,-21.097984,-175.093115,Cephalopoda,Oegopsida,Ommastrephidae,Sthenoteuthis oualaniensis,mesopelagic,oceanic,1,0,0,fusiform ,3.2
SW Pacific,Williams2015,2010,2010,-20.900192,165.629883,Actinopterygii,Aulopiformes,Omusdidae,Omosudis lowii,mesopelagic,oceanic,1,0,0,elongated,16.7
SW Pacific,Williams2015,2010,2010,-20.900192,165.629883,Actinopterygii,Perciformes,Bramidae,Pterycombus petersii,epipelagic,oceanic,UN,0,0,compressiform,2.4
SW Pacific,Williams2015,2010,2010,-20.900192,165.629883,Cephalopoda,Octopoda,Amphitretidae,Japetella heathi,mesopelagic,oceanic,1,1,0,globiform,2.4
SW Pacific,Williams2015,2010,2010,-20.900192,165.629883,Cephalopoda,Oegopsida,Ommastrephidae,Hyaloteuthis pelagica,mesopelagic,oceanic,1,0,0,fusiform ,2.4
SW Pacific,Williams2015,2010,2010,-20.900192,165.629883,Cephalopoda,Oegopsida,Ommastrephidae,Ornithoteuthis volatilis,mesopelagic,continental slope,1,1,0,fusiform ,4.8
